CLIENTNUM,Customer_Age,Gender,Marital_Status,Dependent_count,Education_Level,Income_Category,cluster,segment,profile_description,Card_Category,recommended_card,upgrade_flag,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Revolving_Bal
805543158,52,M,Married,3,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1523,40,0.199,2207
709752183,48,M,Single,3,High School,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1374,37,0.22,2517
716479233,43,M,Married,4,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1080,21,0.13,1721
713837058,48,M,Single,2,College,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1234,24,0.76,1955
718876683,43,F,Single,4,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1600,32,0.202,1168
770746908,44,M,Married,4,Unknown,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1155,32,0.319,2509
794843883,41,M,Married,3,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1353,33,0.035,1202
803043933,44,F,Divorced,3,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,1546,25,0.165,1835
758076408,50,M,Single,2,Unknown,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1590,43,0.863,1603
714606558,60,F,Married,1,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1448,22,0.665,1272
778425408,44,M,Single,4,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1271,24,0.598,2295
714171108,48,F,Divorced,3,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1223,20,0.539,1141
719662458,44,F,Divorced,2,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1117,29,0.472,679
713137233,41,M,Single,2,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,994,24,0.064,1789
769425858,45,M,Single,3,College,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1468,26,0.0,0
711297483,47,F,Divorced,2,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,1658,38,0.16,2222
788900883,51,F,Married,2,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1368,38,0.42,1304
758348808,51,M,Married,2,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1218,18,0.048,1666
708711483,57,M,Married,2,Unknown,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1516,21,0.092,1740
717906783,41,M,Single,5,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1310,26,0.336,1748
719437908,44,M,Divorced,3,Post-Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1767,50,0.092,1644
769433508,43,M,Single,1,College,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,933,25,0.666,1819
790096533,55,M,Married,2,College,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1512,27,0.147,1301
787541883,44,M,Unknown,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1120,27,0.0,0
709930758,41,M,Married,2,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1506,33,0.11,1222
789830058,44,M,Single,4,Unknown,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1384,36,0.073,1585
710741208,39,M,Single,2,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2094,25,0.28,1475
715341858,54,M,Married,2,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1377,49,0.65,1289
793636308,49,M,Single,3,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1193,33,0.355,1650
713779908,46,F,Single,3,Doctorate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1287,36,0.761,1666
709703433,47,M,Married,3,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1770,25,0.072,1532
721022433,44,M,Single,2,Doctorate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1409,35,0.327,2480
710103558,50,M,Single,3,Post-Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1354,28,0.459,1486
715952883,73,M,Married,0,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1765,34,0.252,1125
719731458,56,M,Unknown,3,Unknown,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1192,27,0.244,709
787348608,70,M,Married,0,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1227,15,0.46,1495
709485033,55,F,Married,2,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1737,26,0.489,1152
715432608,43,M,Single,4,Unknown,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1348,34,0.043,953
799471833,45,M,Single,1,Uneducated,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1435,38,0.482,1510
714187533,45,F,Single,2,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1321,28,0.24,849
779656908,40,M,Married,1,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1479,29,0.197,1378
788950158,36,M,Unknown,2,College,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1283,39,0.048,1652
710620383,43,M,Married,4,Unknown,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,965,17,0.048,1171
778661358,46,F,Married,1,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1541,40,0.866,2143
789483333,41,M,Married,2,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1258,23,0.152,795
809855808,51,F,Married,2,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1339,20,0.317,1650
718464258,51,F,Unknown,3,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1007,22,0.114,1082
708528483,43,F,Divorced,4,Graduate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1387,33,0.762,2430
719942883,54,M,Married,5,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1119,18,0.626,1434
807226683,48,M,Single,3,Unknown,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1642,41,0.211,1115
717806133,40,M,Divorced,2,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1382,31,0.0,0
720615708,57,M,Married,0,Uneducated,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1232,32,0.0,0
714511758,45,M,Single,4,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1542,16,0.162,1029
715050408,41,M,Single,3,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1094,32,0.196,1576
721132233,42,F,Married,4,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1217,30,0.734,1769
712069008,42,F,Married,4,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1614,33,0.446,1007
715996983,47,M,Divorced,4,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1747,31,0.14,2481
773466258,48,F,Married,4,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1144,22,0.262,1100
798983508,43,M,Single,1,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,1575,34,0.042,1440
719117433,41,M,Unknown,4,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1463,24,0.094,2168
716451183,54,F,Married,1,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1706,21,0.308,1711
715085733,61,M,Married,0,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2434,33,0.68,1999
788977833,61,M,Married,0,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1876,41,0.238,1274
708421833,45,F,Single,4,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1139,30,0.753,2517
709879458,54,F,Married,3,Doctorate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1881,45,0.724,1376
715120608,44,M,Single,3,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1273,27,0.117,1703
770632758,50,F,Single,4,Doctorate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1328,33,0.638,1608
779078733,55,M,Married,2,Doctorate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1579,36,0.102,1682
771742533,48,M,Unknown,2,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,937,28,0.131,1718
720250158,45,M,Single,2,College,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1749,37,0.078,1814
716458983,60,M,Married,0,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1424,29,0.255,837
713747733,55,M,Married,2,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2011,41,0.716,2217
712270158,62,F,Married,0,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1208,31,0.609,1250
789562383,38,F,Unknown,1,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1259,24,0.405,583
754897008,46,M,Single,3,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1319,26,0.15,1418
819700533,50,M,Single,0,High School,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,949,27,0.154,2303
712890408,45,M,Married,2,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1338,30,0.605,1343
720248208,47,M,Divorced,3,Post-Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1554,26,0.275,1577
779749908,48,M,Married,4,College,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Gold,Gold,False,1350,32,0.06,2061
717401883,35,M,Married,3,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1694,44,0.162,1130
721509558,51,M,Married,2,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1678,40,0.07,1707
710572458,36,F,Married,3,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2069,43,0.0,0
714576183,47,M,Single,4,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1222,23,0.094,2030
721425558,52,M,Single,2,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1536,37,0.0,0
711109908,43,F,Married,4,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1400,31,0.256,2475
715203108,63,M,Married,2,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1050,28,0.186,930
710027508,61,M,Married,0,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1389,33,0.648,1047
787464408,53,M,Single,2,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1184,29,0.0,0
783542133,53,F,Married,3,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2093,42,0.806,2223
714426783,38,F,Single,2,Graduate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1467,29,0.153,2154
712701333,53,M,Married,3,High School,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1219,27,0.412,2169
709494483,63,F,Married,0,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1730,36,0.79,1912
773373108,49,F,Married,4,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1025,28,0.732,2070
715812258,45,M,Married,2,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1165,33,0.123,1539
778286433,67,M,Married,0,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2133,55,0.221,1297
789270033,48,M,Single,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,1122,13,0.0,0
711569433,51,F,Divorced,2,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1083,22,0.2,1926
720214833,52,M,Single,2,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,1234,23,0.063,2177
709346133,55,F,Married,2,Uneducated,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1277,23,0.785,2376
788194458,34,M,Married,3,High School,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1843,35,0.771,2517
720779733,56,M,Married,1,Uneducated,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1747,49,0.224,1355
717424458,44,F,Married,2,Post-Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1166,22,0.795,1823
708820308,47,M,Unknown,3,Post-Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1326,31,0.187,2505
710558058,46,F,Married,3,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1619,36,0.583,2517
770590758,43,F,Single,3,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1285,16,0.316,1069
718490658,50,F,Single,1,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1142,28,0.447,2242
711985833,38,F,Single,4,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1190,46,0.625,1605
708967608,53,F,Single,1,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1052,24,0.514,1785
718505958,43,M,Divorced,5,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,1628,38,0.049,1699
715024233,53,M,Married,1,High School,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1740,32,0.557,1844
779249583,56,F,Married,1,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1378,29,0.955,2462
778928283,57,F,Married,3,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1389,32,0.846,2321
712299858,62,M,Married,1,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1365,38,0.756,1571
799224108,46,F,Single,4,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1715,43,0.31,1942
809976033,49,M,Married,2,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1582,25,0.2,1560
716203308,52,M,Single,3,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1220,22,0.62,1692
716139933,54,M,Married,0,High School,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2552,49,0.105,1710
716984658,49,M,Married,1,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1106,31,0.0,0
713086008,58,F,Married,3,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1731,34,0.935,2439
713773458,52,M,Single,2,High School,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1435,32,0.155,1173
719242533,41,M,Married,5,High School,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1882,38,0.111,2517
772712658,62,F,Married,0,Uneducated,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2058,34,0.435,1648
788868858,54,M,Married,2,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1658,32,0.932,2517
811898133,40,F,Divorced,3,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1334,32,0.829,2117
788808633,43,M,Married,3,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1441,29,0.463,1090
779804208,53,F,Single,2,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1371,39,0.0,0
781391058,55,M,Single,1,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1991,38,0.953,1375
790134408,46,M,Single,4,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1278,22,0.07,755
788853258,41,M,Married,1,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1734,39,0.188,1503
711857733,49,M,Single,3,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1330,34,0.135,2517
